datetime_baru,Sentences,score,isEdited,title,Preprocess_Sentences,prob_keyakinan,sentiment,sentences_wordCloud,Topic,,,,
6/30/2022 3:13,"Wkwk ternyata setelah di update jadi makin lancar, dan yg pasti user friendly bgt. Mantaappppp",5,FALSE,Update aplikasi bsi,wkwk pembaruan lancar pengguna friendly banget mantaappppp,0.20060998,negative,wkwk pembaruan lancar pengguna friendly banget mantaappppp,Kenyamanan pada BSI Mobile,,,,
6/17/2022 3:29,Good Job BSI!! ternyata setelah di update jadi semakin keren,5,FALSE,review,good job bsi pembaruan keren,0.99997777,positive,good job pembaruan keren,BSI Mobile Keren dan Lancar Digunakan,,,,
5/29/2022 0:21,Ga salah sih pake app ini karena fiturnya gampang digunakan dan juga keren😍,5,FALSE,Aplikasinya gampang banget digunakan,tidak salah sih pakai app fiturnya gampang keren cinta,0.9998109,positive,salah sih pakai app fiturnya gampang keren cinta,Kenyamanan pada BSI Mobile,,,,
5/13/2022 12:27,Fitur-fiturnya Menarik,5,FALSE,Good Job BSI!,fitur fiturnya menarik,0.9999734,positive,fitur fiturnya menarik,Kenyamanan pada BSI Mobile,,,,
7/24/2021 2:04,Aplikasi yang sngat membantu dan mudah di gunakan,5,FALSE,Membantu,aplikasi membantu mudah,0.9999667,positive,membantu mudah,Fitur Lengkap dan Memudahkan Transaksi,,,,
7/22/2021 20:22,Penggunaan mudah dan sangat berguna sekali,5,FALSE,Bsi mobile,penggunaan mudah berguna,0.9999728,positive,penggunaan mudah berguna,Fitur Lengkap dan Memudahkan Transaksi,,,,
7/21/2021 8:17,"Penggunaannya mudah, simpel dan sesuai kebutuhan. Best mobile bank apps👍🏻",5,FALSE,Aplikasi anti ribet,penggunaannya mudah simpel sesuai kebutuhan best mobile bank apps keren,0.9999795,positive,penggunaannya mudah simpel sesuai kebutuhan best bank apps keren,Kenyamanan pada BSI Mobile,,,,
10/31/2018 13:07,Bagus... fiturnya lengkap.,5,FALSE,👍,bagus fiturnya lengkap,0.99996734,positive,bagus fiturnya lengkap,Kenyamanan pada BSI Mobile,,,,
12/9/2023 17:08,"Keren banget aplikasinya, makin gampang, fiturnya lengkap. Solusi tabungan syariah nih!",5,FALSE,Mantap BSI,keren banget aplikasinya gampang fiturnya lengkap solusi tabungan syariat nih,0.99998087,positive,keren banget aplikasinya gampang fiturnya lengkap solusi tabungan syariat nih,Kenyamanan pada BSI Mobile,,,,
12/2/2023 3:27,Usul kedepan untuk penambahan fiture atau menu untuk transaksi kartu kredit dan kredit pembiayaan agar nasabah dapat memantau atau mengontrol transaksi dan pembayaran kredit yang dimilikinya. Terima kasih,5,FALSE,Tambah fiture,usul penambahan fiture menu transaksi kartu kredit kredit pembiayaan nasabah memantau mengontrol transaksi pembayaran kredit dimilikinya terima kasih,0.9994268,positive,usul penambahan fiture menu transaksi kartu kredit kredit pembiayaan nasabah memantau mengontrol transaksi pembayaran kredit dimilikinya terima kasih,Transaksi Nasabah pada BSI Mobile,,,,
3/1/2023 13:11,Seteleah update aplikasi bsi semakin keren,5,FALSE,Harus update,seteleah pembaruan aplikasi bsi keren,0.99994075,positive,seteleah pembaruan keren,Kenyamanan pada BSI Mobile,,,,
2/14/2023 0:03,aplikasi BSI setelah diupdate menjadi lebih baik. Terdapat fitur fitur baru yang makin bikin nyaman pakai aplikasi BSI sekarang. Fitur fitur terbarunya bikin para penghuna lebih  dimudahkan saat melakukan transaksi. Seneng deh pakai aplikasinya kalau gini. Semoga selalu ditingkatkan ya! Good Job BSI!!,5,FALSE,Mantab BSI!,aplikasi bsi diupdate baik fitur fitur bikin nyaman pakai aplikasi bsi fitur fitur terbarunya bikin penghuna dimudahkan transaksi senang deh pakai aplikasinya semoga ditingkatkan ya good job bsi,0.9999784,positive,diupdate fitur fitur bikin nyaman pakai fitur fitur terbarunya bikin penghuna dimudahkan transaksi senang deh pakai aplikasinya semoga ditingkatkan ya good job,BSI Mobile Keren dan Lancar Digunakan,,,,
11/28/2022 15:49,Alhmdulilah pokonya ini aplikasi Recomandate banget karena aplikasi ini sangat mempermudah pengguna nyaman juga di gunakan dimanapun berada dan juga sangat aman privasi terjaga dengan baik,5,FALSE,BSI MOBILE,alhmdulilah pokoknya aplikasi recomandate banget aplikasi mempermudah pengguna nyaman dimanapun aman privasi terjaga baik,0.9999544,positive,alhmdulilah pokoknya recomandate banget mempermudah pengguna nyaman dimanapun aman privasi terjaga,Fitur Lengkap dan Memudahkan Transaksi,,,,
7/24/2021 16:29,bagus mantap,5,FALSE,aplikasi,bagus mantap,0.99996674,positive,bagus mantap,Kenyamanan pada BSI Mobile,,,,
7/16/2024 4:12,"Mohon gunakan bahasa indonesia karna BSI sudah banyak yang pakai,karna dalam verifikasi wajah menggunakan bahasa Ingris,dan semua orang belum tentu mengeri bahasa ingris…….",5,FALSE,Masalah verifikasi atau login,mohon bahasa indonesia bsi pakai verifikasi wajah bahasa inggris orang mengeri bahasa inggris,0.9999476,positive,mohon bahasa indonesia pakai verifikasi wajah bahasa inggris orang mengeri bahasa inggris,BSI Mobile Susah digunakan dan Sering Eror,,,,
12/6/2023 2:34,"Udah nggak bisa di pake lagi, Setelah sekian lama pake Mbanking BSI ini. Nggak suport di IPhone yang IOSnya di bawah 14. Berharap BSI membenahi itu.",1,FALSE,Nggak bisa pake di Iphon yang IOS di bawah 14,enggak bisa pakai sekian pakai mbanking bsi enggak suport iphone iosnya berharap bsi membenahi,4.16E-05,negative,pakai sekian pakai mbanking suport iphone iosnya 14 berharap membenahi,BSI Mobile Susah digunakan dan Sering Eror,,,,
8/15/2023 4:49,Mohon untuk BSI Mobile agar memberikan kemudahan melakukan aktivasi  khususnya untuk pengguna pembaca layar,3,FALSE,Sulit aktivasi,mohon bsi mobile kemudahan aktivasi pengguna pembaca layar,0.88290936,positive,mohon kemudahan aktivasi pengguna pembaca layar,Fitur Lengkap dan Memudahkan Transaksi,,,,
5/20/2021 11:25,"isi aplikasi cukup informatif dan bagus, tapi ribet..setiap akses menu selalu minta input pasword dan pin, terlebih lagi menu yang sering digunakan seperti mutasi rekening dan info saldo, saran nih apabila terdapat 2 rekening tolong dijadikan 1 info saldonya, untuk mutasi rekening pilihannya harian, mingguan dan bulanan jangan terpatok angka, atau lebih bagus lagi untuk pasword hanya digunakan saat buka aplikasi, pin digunakan saat transaksi saja seperti tf atau bayar, biar gak ribet",3,FALSE,kritik dan saran tolong diperhatikan,isi aplikasi informatif bagus tapi ribet akses menu input pasword pin menu mutasi rekening info saldo saran nih rekening tolong dijadikan info saldonya mutasi rekening pilihannya harian mingguan bulanan terpatok angka bagus pasword buka aplikasi pin transaksi transfer bayar biar tidak ribet,0.999915,positive,isi informatif bagus ribet akses menu input pasword pin menu mutasi rekening info saldo saran nih 2 rekening tolong dijadikan 1 info saldonya mutasi rekening pilihannya harian mingguan bulanan terpatok angka bagus pasword buka pin transaksi transfer bayar biar ribet,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
7/12/2024 15:12,Paling sering bermasalah dibanding mobile banking bank lainnya,2,FALSE,Mobile banking perbankan paling sering bermasalah,bermasalah dibanding mobile banking bank,5.95E-05,negative,bermasalah dibanding banking bank,Transaksi Nasabah pada BSI Mobile,,,,
7/15/2024 11:35,Ribet transfer gak bisa di klik sudah di un install lalu install lagi kemudian malah minta aktivasi lagi gak semudah yang lain,1,FALSE,T,ribet transfer tidak bisa klik ujian nasional install install aktivasi tidak semudah,2.67E-05,negative,ribet transfer klik ujian nasional install install aktivasi semudah,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
7/15/2024 3:19,Mau nulis keterangan transfer gak bisa2 susahh,1,FALSE,Menyusahkan,menulis keterangan transfer tidak bisa bisa susahh,3.53E-05,negative,menulis keterangan transfer susahh,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
7/14/2024 2:09,"Sering error, udah 36 jam gabisa dipake sampe saya harus tulis review ini. Dibanding m banking bank lain, kualitas bsi jauh dibawah. Saat saya komplain ke cs katanya ngga ada error, harusnya berjalan normal. Tp saya ngga bisa klik apapun. Cek saldo gabisa, transfer cm sampe face id, scanner qris muncul tp muncul notif error. Kalo ngga kepepet harus punya rekening di bsi sepertinya saya ngga akan pakai. Saya gatau apakah bsi capable enough untuk memperbaiki error2 yg selama ini terjadi. Saya tdk berharap banyak tp semoga review ini menjadi bahan pembelajaran untuk kedepannya.",1,FALSE,Useless app,error jam tidak bisa dipakai tulis review dibanding banking bank kualitas bsi komplain rekan tidak error berjalan normal tidak bisa klik apapun cek saldo tidak bisa transfer face id scanner qris muncul muncul notifikasi error tidak kepepet rekening bsi tidak pakai tau bsi capable enough memperbaiki error tidak berharap semoga review bahan pembelajaran kedepannya,9.86E-06,negative,error 36 jam dipakai tulis review dibanding banking bank kualitas komplain rekan error berjalan normal klik apapun cek saldo transfer face id scanner qris muncul muncul notifikasi error kepepet rekening pakai tau capable enough memperbaiki error2 berharap semoga review bahan pembelajaran kedepannya,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
7/12/2024 12:39,Gak bisa dibuka padahal lagi butuh banget,2,FALSE,Eror,tidak bisa dibuka butuh banget,8.34E-05,negative,dibuka butuh banget,BSI Mobile Susah digunakan dan Sering Eror,,,,
7/12/2024 12:41,"Aplikasinya dikit2 gangguan, jd males transaksi pake app, jd mending ganti bank lain",1,FALSE,Aplikasinya gampang bgt gangguan,aplikasinya gangguan malas transaksi pakai app mending ganti bank,2.56E-05,negative,aplikasinya gangguan malas transaksi pakai app mending ganti bank,BSI Mobile Susah digunakan dan Sering Eror,,,,
7/12/2024 11:44,"gangguan, error, gabisa dibuka, aneh👎🏻",2,FALSE,SUMPAAAHH SERING BGT GANGGUAN,gangguan error tidak bisa dibuka aneh jelek,9.98E-06,negative,gangguan error dibuka aneh jelek,BSI Mobile Susah digunakan dan Sering Eror,,,,
7/12/2024 12:33,gajelas,1,FALSE,eror mulu gajelas,tidak,0.000985658,negative,,BSI Mobile Susah digunakan dan Sering Eror,,,,
7/12/2024 12:07,Sering ga bisa di buka padahal lagi penting banget,1,FALSE,Sering tidak bisa dibuka,tidak bisa buka banget,0.000631188,negative,buka banget,Aplikasi Berguna tapi Ribet,,,,
7/12/2024 11:45,"Sering banget gangguan, menghalangi orang utk transaksi cashless.",1,FALSE,Sering gangguan,banget gangguan menghalangi orang transaksi cashless,0.00054771,negative,banget gangguan menghalangi orang transaksi cashless,Aplikasi Berguna tapi Ribet,,,,
7/12/2024 11:22,BSI taik ga ada hari hari gangguan. Bgst!,1,FALSE,Bsi bapuk,bsi tai tidak gangguan bangsat,3.85E-05,negative,tai gangguan bangsat,BSI Mobile Susah digunakan dan Sering Eror,,,,
7/11/2024 11:18,Bug nya sangat kacau membaca wajah Verivikasi,1,FALSE,Aplikasi BODOK MEMBACA WAJAH VERIVIKASI PAKE IPHONE DGN MUKA MULUS,bug nya kacau membaca wajah verivikasi,2.87E-05,negative,bug nya kacau membaca wajah verivikasi,BSI Mobile Susah digunakan dan Sering Eror,,,,
7/10/2024 5:17,Proses verifikasi setelah selesai pembukaan rekening lama. Sudah dari tgl 7 juli sampai sekarang masih dalam proses verifikasi,1,FALSE,Verifikasi lama,proses verifikasi selesai pembukaan rekening tanggal juli proses verifikasi,0.13950028,negative,proses verifikasi selesai pembukaan rekening tanggal 7 juli proses verifikasi,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
7/6/2024 5:05,Gak tau kenapa di jam sibuk seperti ini mbanking nya malah gak bisa dipakai. Kalau pun mau maintanance ada baikknya di jam 10 malam. Kalau gini ujung2 nya ke atm jg,3,FALSE,Permintaan tidak dapt di proses,tidak tau jam sibuk mbanking nya tidak bisa dipakai maintanance baikknya jam malam ujung ujung nya atm,7.20E-06,negative,tau jam sibuk mbanking nya dipakai maintanance baikknya jam 10 malam ujung ujung nya atm,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
7/8/2024 1:56,"Masa gagal masuk terus data salah , tlng di perbaiki lagi IT nya 😅",1,FALSE,Susah aktivasi,gagal masuk data salah tolong perbaiki it nya senyum,3.07E-05,negative,gagal masuk data salah tolong perbaiki it nya senyum,BSI Mobile Susah digunakan dan Sering Eror,,,,
7/7/2024 18:34,udah sistem cacat login rebett siapa sih develop nya cacattt ribett padahal udah ada akunn,1,FALSE,cacatt,sistem cacat login rebett sih develop nya cacattt ribett akunn,0.324076,negative,sistem cacat login rebett sih develop nya cacattt ribett akunn,BSI Mobile Susah digunakan dan Sering Eror,,,,
7/6/2024 6:39,"mbanking suka eror, udh coba pake call center BSI tapi gada solusi",1,FALSE,Mbanking suka eror,mbanking suka eror coba pakai call center bsi tapi tidak solusi,1.71E-05,negative,mbanking suka eror coba pakai call center solusi,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
7/6/2024 5:47,Kenapa setiap apk ini dibuka selalu kehilangan koneksi? Padahal jaringan saya bagus dan juga bisa buka apk lain selain apk ini. Tolong perbaiki!,1,FALSE,Jaringan error terus,dibuka kehilangan koneksi jaringan bagus bisa buka tolong perbaiki,3.54E-05,negative,dibuka kehilangan koneksi jaringan bagus buka tolong perbaiki,BSI Mobile Susah digunakan dan Sering Eror,,,,
7/6/2024 5:44,Aplikasi tidak jelas bentar2 gangguan,1,FALSE,Apk tidak jelas,aplikasi tidak bentar gangguan,0.00021922,negative,bentar2 gangguan,BSI Mobile Susah digunakan dan Sering Eror,,,,
7/6/2024 5:39,Bsi mobile tidak bisa digunakan seluruh atm terganggu. Call center dan aisyah tidak bisa dihubungi.  Penjelasan informasi tidak ada,1,FALSE,Pelayanan buruk,bsi mobile tidak bisa atm terganggu call center aisya tidak bisa dihubungi penjelasan informasi tidak,5.59E-05,negative,atm terganggu call center aisya dihubungi penjelasan informasi,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
7/6/2024 5:35,Sering eror dan gangguan. Saya dalam keadaan penting tetapi aplikasi mobile BSI tidak support. Membuat usaha saya terganggu. Sabtu Minggu kantor BSI nya tutup. Membuat saya susah dalam keadaan penting,1,FALSE,Mobile banking,eror gangguan aplikasi mobile bsi tidak support usaha terganggu sabtu minggu kantor bsi nya tutup susah,2.66E-05,negative,eror gangguan support usaha terganggu sabtu minggu kantor nya tutup susah,BSI Mobile Susah digunakan dan Sering Eror,,,,
7/6/2024 5:23,"Percuma ada aplikasi ini kalau setiap kali mau transaksi selalu ada gangguan, jadi kalau pas apl bsi nya bisa selalu tf ke rekening bank yg lain biar kalau ada yg mendesak gk ngandelin apl ini",2,FALSE,Sering gangguan,aplikasi kali transaksi gangguan pas apl bsi nya bisa transfer rekening bank biar mendesak tidak ngandelin apl,3.70E-05,negative,kali transaksi gangguan pas apl nya transfer rekening bank biar mendesak ngandelin apl,BSI Mobile Susah digunakan dan Sering Eror,,,,
7/6/2024 5:23,suka error,1,FALSE,aneh,suka error,0.009801604,negative,suka error,BSI Mobile Susah digunakan dan Sering Eror,,,,
7/6/2024 4:05,Kenapa bsi sering banget perbaikan dan gangguan yaa?,3,FALSE,Gangguan terus,bsi banget perbaikan gangguan ya,0.005062829,negative,banget perbaikan gangguan ya,BSI Mobile Susah digunakan dan Sering Eror,,,,
7/6/2024 4:48,"Aplikasi tidak bisa dibuka
Diperbarui lagi dong aplikasi nya.
Mau transaksi jadi susah. Harusnya bisa lebih mudah pake mbanking.",1,FALSE,Error,aplikasi tidak bisa dibuka diperbarui aplikasi nya transaksi susah bisa mudah pakai mbanking,7.25E-05,negative,dibuka diperbarui nya transaksi susah mudah pakai mbanking,BSI Mobile Susah digunakan dan Sering Eror,,,,
7/6/2024 4:43,Eror trooooooozzz!! mempersulit keadaan,1,FALSE,Bsi jelek,eror trooooooozzz mempersulit,6.53E-05,negative,eror trooooooozzz mempersulit,BSI Mobile Susah digunakan dan Sering Eror,,,,
7/6/2024 4:38,Jaringan bagus buat youtube lancar pas buka apk malah kehilangan jaringan lol,1,FALSE,Bug jaringan,jaringan bagus youtube lancar pas buka kehilangan jaringan wkwk,0.99995923,positive,jaringan bagus youtube lancar pas buka kehilangan jaringan wkwk,BSI Mobile Susah digunakan dan Sering Eror,,,,
7/6/2024 4:29,"Bsi bank paling jelekkkk sih error mulu,dulu aja sekelas data bisa bocor samgking jeleknya keamanannyaa parahhhhh emanggg,sampe begitu terus ma bakalan banyak nasabah bsi yg pindah ke bank lain",1,FALSE,Bsi jelek,bsi bank jelekkkk sih error mulu sekelas data bisa bocor samgking jeleknya keamanannyaa parahhhhh emanggg nasabah bsi pindah bank,9.53E-06,negative,bank jelekkkk sih error mulu sekelas data bocor samgking jeleknya keamanannyaa parahhhhh emanggg nasabah pindah bank,BSI Mobile Susah digunakan dan Sering Eror,,,,
7/6/2024 4:25,kenapasi maintenance mulu muak bgt mau transaksi susah seminggu bisa brpa kali ky gt trs hadeh,2,FALSE,😡,sih maintenance mulu muak banget transaksi susah seminggu bisa kali ky aduh,1.17E-05,negative,sih maintenance mulu muak banget transaksi susah seminggu kali ky aduh,BSI Mobile Susah digunakan dan Sering Eror,,,,
7/6/2024 4:17,stop error pls ganggu transactions,1,FALSE,error mulu repotin bgt,stop error tolong ganggu transactions,4.97E-05,negative,stop error tolong ganggu transactions,BSI Mobile Susah digunakan dan Sering Eror,,,,
7/6/2024 4:14,"aplikasi sering error ,,, sekelas BSI masih error dan sering terjadi, apalagi jam malam",1,FALSE,keluh kesah,aplikasi error sekelas bsi error jam malam,1.85E-05,negative,error sekelas error jam malam,BSI Mobile Susah digunakan dan Sering Eror,,,,
7/6/2024 2:58,Gatau kenapa sering banget ada kendala eror inii. Makanya males pake ini!,2,FALSE,Erorr,tau banget kendala eror malas pakai,4.05E-05,negative,tau banget kendala eror malas pakai,BSI Mobile Susah digunakan dan Sering Eror,,,,
7/6/2024 2:59,"Aplikasi sistem sering gangguan, gimana mau tarik uang atmnya aja error, sampah",1,FALSE,Sering gangguan,aplikasi sistem gangguan tarik uang atmnya error sampah,2.04E-05,negative,sistem gangguan tarik uang atmnya error sampah,BSI Mobile Susah digunakan dan Sering Eror,,,,
7/6/2024 1:35,"Alhamdulillah fitur BSI Mobile sudah lengkap dan mudah digunakan. Layanan Bi fast cepet di implementasikan. Fitur emas & ziswaf andalan BSI mobile biar satu aplikasi dg berbagai manfaat. Tinggal fitur save favorite hasanah card, biar ga ngetik lagi ya.",5,FALSE,Layanan banking lengkap,alhamdulillah fitur bsi mobile lengkap mudah layanan bi fast cepat implementasikan fitur emas ziswaf andalan bsi mobile biar aplikasi manfaat tinggal fitur save favorite hasanah card biar tidak mengetik ya,0.99998194,positive,alhamdulillah fitur lengkap mudah layanan bi fast cepat implementasikan fitur emas ziswaf andalan biar manfaat tinggal fitur save favorite hasanah card biar mengetik ya,Transaksi Nasabah pada BSI Mobile,,,,
